1.00551 	1014.24 	280.727 	0.0013338 	0.000333604 	0.208158 	0.268919 	0.731081 	4907.18 	4904.27 	1.11805e+21 	1.51972e+21 	178.708 	0.000110454 	1.44513e-05
1.00925 	1015.31 	279.217 	0.00126676 	0.000331562 	0.205551 	0.271669 	0.728331 	4871.8 	4868.58 	1.13633e+21 	1.5232e+21 	178.884 	0.000111125 	1.43934e-05
1.01299 	1016.33 	277.768 	0.00120553 	0.000329607 	0.202987 	0.274291 	0.725709 	4838.13 	4834.66 	1.154e+21 	1.52658e+21 	179.053 	0.000111774 	1.43404e-05
1.01673 	1017.31 	276.377 	0.00114944 	0.000327735 	0.200464 	0.276794 	0.723206 	4806.03 	4802.38 	1.17108e+21 	1.52987e+21 	179.217 	0.000112402 	1.42918e-05
1.02047 	1018.24 	275.04 	0.00109795 	0.00032594 	0.197979 	0.279189 	0.720811 	4775.39 	4771.6 	1.18761e+21 	1.53307e+21 	179.376 	0.000113012 	1.42473e-05
1.02421 	1019.14 	273.752 	0.00105053 	0.000324215 	0.195531 	0.281482 	0.718518 	4746.09 	4742.21 	1.20363e+21 	1.53619e+21 	179.53 	0.000113603 	1.42064e-05
1.02795 	1020 	272.51 	0.00100676 	0.000322554 	0.193117 	0.283683 	0.716317 	4718.01 	4714.06 	1.21918e+21 	1.53923e+21 	179.679 	0.000114178 	1.41687e-05
1.0317 	1020.82 	271.31 	0.000966269 	0.000320953 	0.190732 	0.2858 	0.7142 	4691.04 	4687.05 	1.2343e+21 	1.54221e+21 	179.824 	0.000114738 	1.41339e-05
1.03545 	1021.62 	270.15 	0.000928727 	0.000319409 	0.188378 	0.287836 	0.712164 	4665.13 	4661.12 	1.24899e+21 	1.54512e+21 	179.964 	0.000115283 	1.41016e-05
1.03919 	1022.37 	269.029 	0.000893828 	0.000317921 	0.186055 	0.289794 	0.710206 	4640.23 	4636.23 	1.26327e+21 	1.54795e+21 	180.101 	0.000115813 	1.40718e-05
1.04294 	1023.11 	267.942 	0.000861419 	0.000316481 	0.183759 	0.291683 	0.708317 	4616.24 	4612.25 	1.27719e+21 	1.55074e+21 	180.234 	0.00011633 	1.40442e-05
1.04669 	1023.83 	266.888 	0.000831365 	0.000315088 	0.181489 	0.293508 	0.706492 	4593.09 	4589.13 	1.29076e+21 	1.55346e+21 	180.363 	0.000116835 	1.40185e-05
1.05044 	1024.51 	265.865 	0.000803331 	0.000313738 	0.179244 	0.295273 	0.704727 	4570.73 	4566.8 	1.304e+21 	1.55612e+21 	180.489 	0.000117329 	1.39946e-05
1.0542 	1025.18 	264.87 	0.000777034 	0.000312428 	0.177021 	0.296981 	0.703019 	4549.11 	4545.22 	1.31694e+21 	1.55874e+21 	180.612 	0.000117812 	1.39725e-05
